0.000000e+00, 1.000000e+00
8.267349e-02, 9.932575e-01
1.653470e-01, 9.732140e-01
2.480205e-01, 9.404161e-01
3.306940e-01, 8.957586e-01
4.133675e-01, 8.404596e-01
4.960409e-01, 7.760274e-01
5.787144e-01, 7.042197e-01
6.613879e-01, 6.269951e-01
7.440614e-01, 5.464602e-01
8.267349e-01, 4.648116e-01
9.094084e-01, 3.842767e-01
9.920819e-01, 3.070521e-01
1.074755e+00, 2.352444e-01
1.157429e+00, 1.708122e-01
1.240102e+00, 1.155132e-01
1.322776e+00, 7.085565e-02
1.405449e+00, 3.805781e-02
1.488123e+00, 1.801428e-02
1.570796e+00, 1.127179e-02
